c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
1,1,2,0.581,41,1,0.73787,15.85,985.8,14866,0.22747,0.10131,0.52523,3.0658,8448.6,2.4834e+10,0.015758,0.041863,87.482,33.691,13.717,79.445,6.3115,3.3367e-05,6423.7
1,1,3,0.645,14.9,1,0.54728,12.216,726.54,10269,0.18629,0.076815,0.29634,2.0434,4995.7,1.4043e+10,0.011692,0.028266,80.772,29.496,10.206,66.678,4.229,2.6615e-05,3838.5
1,1,4,0.85,22.3,1,0.23226,6.1185,322.17,4725.8,0.10166,0.035289,0.048298,0.67169,1196.1,4.9217e+09,0.003964,0.0093049,58.404,19.25,4.2994,36.074,1.116,1.4565e-05,987.27
1,1,5,0.995,3.13,1,0.14806,4.0851,209.88,3064.4,0.087837,0.026263,0.017708,0.35747,472.51,2.4985e+09,0.0033019,0.0062825,49.916,16.18,2.9911,30.266,0.47395,1.24e-05,446.19
1,1,6,1.23,30,1,0.097676,2.4883,139.48,2271.1,0.069329,0.02083,0.007982,0.14704,211.89,1.489e+09,0.0024521,0.0051954,42.496,13.693,2.2748,25.825,0.22316,8.8533e-06,263.2
1,1,7,1.38,23,1,0.079572,1.9601,113.16,1887.1,0.06537,0.018745,0.005422,0.13334,145.53,1.1214e+09,0.0028403,0.0046551,37.055,11.95,2.0122,20.227,0.15395,8.4313e-06,213.49
1,2,2,0.544,154,1,1.0155,20.863,1361.9,18731,0.27596,0.12553,1.0051,4.95,15810,4.0613e+10,0.020634,0.058017,96.565,38.859,17.699,92.343,9.1419,4.3982e-05,9759.4
1,2,3,0.616,54,1,0.66774,15.062,886.97,12448,0.218,0.087587,0.42911,2.6635,6893.8,1.9169e+10,0.013866,0.033464,88.027,32.543,11.869,77.727,5.0906,3.3159e-05,5061.2
1,2,4,0.821,31.5,1,0.3067,8.0572,412.73,6721.6,0.12169,0.041275,0.096013,1.1159,2158.5,9.9042e+09,0.0051038,0.013589,58.498,19.812,5.1797,39.279,1.4619,1.8399e-05,1487.1
1,2,5,1.05,42.1,1,0.17231,4.6905,236.13,3605.1,0.084493,0.027197,0.032864,0.48333,843.24,3.3379e+09,0.002793,0.0071593,47.377,15.522,3.137,29.852,0.56595,1.1721e-05,605.44
1,2,6,1.17,55.5,1,0.11915,3.4283,168.61,2651,0.071068,0.025942,0.018675,0.26822,514.67,2.2132e+09,0.0019755,0.0059711,42.551,13.933,2.8152,26.989,0.3336,9.9233e-06,386.04
1,2,7,1.35,37.2,1,0.10104,3.0023,143.52,2268.5,0.069767,0.018793,0.010367,0.26926,295.69,1.7957e+09,0.002346,0.0046539,37.454,12.093,2.0596,22.514,0.22424,8.9402e-06,234.68
1,3,2,0.558,65,1,1.3259,19.407,1742.2,22793,0.38842,0.1489,1.6261,4.6952,25699,5.8473e+10,0.040164,0.077606,97.687,42.734,20.755,145.98,9.9323,5.187e-05,14354
1,3,3,0.665,13.2,1,0.82959,12.62,1054.4,13920,0.25252,0.096769,0.61763,2.1862,9829.5,2.8031e+10,0.019899,0.040976,79.005,31.048,12.617,99.199,4.7054,3.4544e-05,6564.8
1,3,4,0.85,20.6,1,0.35841,7.0528,461.06,6337.6,0.18498,0.051749,0.12125,0.9788,1973,6.5246e+09,0.014576,0.019825,57.289,20.663,6.3259,85.506,1.2824,1.8303e-05,1972.8
1,3,5,1.1,8.07,1,0.18157,3.8662,236.08,3770.1,0.10063,0.027724,0.031025,0.37148,543.76,2.9161e+09,0.0045368,0.0095765,43.346,14.495,3.2831,42.839,0.41926,1.19e-05,606.84
1,3,6,1.28,3.42,1,0.14463,2.831,188.19,3249.5,0.10233,0.025604,0.017345,0.22219,303.58,2.4949e+09,0.0060606,0.0084358,39.082,13.158,2.8165,44.639,0.25657,9.2395e-06,390.46
1,4,2,0.624,58.3,1,0.68446,14.159,929.34,11290,0.236,0.10249,0.43496,2.5277,7013.7,1.6865e+10,0.014382,0.041266,88.54,33.947,13.564,83.686,5.7609,3.6652e-05,5680.9
1,4,3,0.733,14.2,1,0.37995,8.5935,520.15,6910.7,0.15182,0.057295,0.13454,1.1197,2892.2,9.4438e+09,0.0065962,0.017343,69.522,23.988,7.0033,52.064,2.2715,2.2407e-05,2195.8
1,4,4,0.851,13.4,1,0.22828,5.7041,306.11,4419.3,0.10002,0.031801,0.046647,0.57623,1148.2,4.5397e+09,0.003536,0.0093083,56.693,18.702,3.9086,32.218,0.9843,1.3954e-05,929.22
1,4,5,1.09,22.5,1,0.12963,3.4625,176.31,2638.9,0.078555,0.021334,0.014022,0.27831,342.52,1.8232e+09,0.0025163,0.0051892,46.415,14.94,2.4371,26.174,0.37379,1.0441e-05,346.34
1,4,6,1.29,3.84,1,0.090112,2.4582,124.75,1873.8,0.066148,0.018484,0.0076025,0.17129,195.56,1.1095e+09,0.0020635,0.0047287,40.085,12.897,2.059,21.451,0.21592,8.2412e-06,211.68
1,5,1,0.529,141,1,1.3805,23.478,1795,26024,0.35817,0.14408,1.897,6.9402,28668,7.6092e+10,0.030522,0.076375,93.483,41.437,21.476,111.42,12.335,5.6142e-05,13969
1,5,2,0.591,125,1,1.1226,19.367,1493.7,21225,0.34085,0.1342,1.1782,4.56,17873,5.0147e+10,0.026813,0.06574,89.857,38.166,18.642,118.06,8.9179,4.9741e-05,10556
1,5,3,0.669,56.5,1,0.66358,13.199,872.89,12173,0.23024,0.079109,0.46523,2.456,7221.8,2.0062e+10,0.015102,0.0343,69.501,27.058,10.903,74.435,4.7064,3.2522e-05,5006.7
1,5,4,0.862,56.1,1,0.28723,6.5835,372.53,5703.8,0.13505,0.037834,0.08007,0.85436,1322.4,5.3733e+09,0.0072565,0.012621,50.411,17.409,4.6276,54.347,1.0995,1.4189e-05,1336.1
1,5,5,1.03,61.9,1,0.18635,4.6306,256.47,3457.7,0.10301,0.030817,0.031023,0.49666,800.64,3.2063e+09,0.0042539,0.0093687,45.361,15.287,3.5103,41.088,0.51379,1.2239e-05,644.24
1,5,6,1.25,41.7,1,0.13603,3.1921,188.09,2946.9,0.082212,0.023312,0.01411,0.28792,368.92,2.4108e+09,0.0029478,0.0069411,39.414,13,2.6196,28.31,0.27364,1.0721e-05,365.99
1,6,1,0.542,73.4,1,1.3272,25.087,1764.7,26002,0.37743,0.15955,1.5249,7.2248,23056,7.0542e+10,0.030475,0.075828,104.16,44.637,22.391,134.99,12.152,6.7662e-05,13356
1,6,2,0.597,69.4,1,0.93096,17.968,1247.5,18717,0.2856,0.12012,0.86314,3.9906,13055,3.8531e+10,0.020649,0.053301,86.843,35.547,16.273,103.05,7.8139,4.197e-05,8222.8
1,6,3,0.681,50.2,1,0.58596,12.23,768.17,11086,0.19729,0.071955,0.33856,2.0903,5402.5,1.7324e+10,0.011189,0.028165,72.561,27.088,9.6777,64.511,3.9644,2.8673e-05,3916
1,6,4,0.826,19,1,0.29749,7.2636,387.4,5607.8,0.13076,0.043834,0.085728,0.95322,1500.2,5.3793e+09,0.0061776,0.013874,57.684,19.843,5.3263,50.549,1.2849,1.6893e-05,1478.3
1,6,5,1.01,11.5,1,0.18983,4.6004,261.14,3706.1,0.096537,0.027385,0.032752,0.42427,837.07,3.5059e+09,0.0032432,0.0073213,48.834,15.942,3.1939,36.226,0.57403,1.2571e-05,651.88
1,6,6,1.16,13.3,1,0.13765,3.6522,193.5,3034.7,0.084221,0.024845,0.016837,0.32971,429.07,2.3727e+09,0.0025233,0.0068337,43.75,14.312,2.8381,29.155,0.34461,1.138e-05,377.97
1,7,1,0.511,88.9,1,1.2382,23,1655.2,22485,0.34078,0.1443,1.2738,5.4227,19847,5.0864e+10,0.025904,0.071433,103.49,43.609,20.915,122.83,10.775,4.927e-05,12181
1,7,2,0.568,67.6,1,0.87407,16.354,1166.1,14855,0.27735,0.11778,0.65039,3.0265,10209,2.5714e+10,0.018552,0.049331,95.979,37.899,15.952,105.18,6.9369,3.7944e-05,7328.2
1,7,3,0.68,55.1,1,0.50558,10.148,656.33,8912,0.18336,0.064588,0.23667,1.4549,3839.4,1.2283e+10,0.010027,0.023373,70.336,25.86,8.3928,68.329,3.1767,2.3306e-05,3068.4
1,7,4,0.87,20,1,0.21959,5.3095,295.74,4320.6,0.10612,0.034789,0.04893,0.50211,1071.9,4.5043e+09,0.0042875,0.0099269,52.011,17.497,4.1197,42.787,0.88252,1.268e-05,1000.2
1,7,5,1.04,39.2,1,0.13544,3.4407,185.04,3108.6,0.083443,0.020969,0.017552,0.27935,471.05,2.4831e+09,0.0028905,0.0055733,42.503,13.822,2.4493,30.668,0.3855,9.0857e-06,398.37
1,7,6,1.23,11.4,1,0.09782,2.726,134.2,2106.1,0.067701,0.017102,0.0093701,0.23281,253.19,1.2848e+09,0.0022116,0.0047508,37.245,12.036,1.9592,23.348,0.22858,7.6274e-06,246.04
1,8,1,0.5,171,1,1.0031,20.768,1362.1,18965,0.2981,0.13254,0.94838,4.7846,14869,3.7447e+10,0.02079,0.058832,101.7,41.35,18.672,105.32,9.7099,4.691e-05,9170.3
1,8,2,0.547,104,1,0.81652,16.226,1106.3,15879,0.26033,0.1118,0.64506,3.0184,10276,2.5776e+10,0.016865,0.047647,91.474,36.114,15.38,93.159,7.3493,3.8886e-05,7035.6
1,8,3,0.659,40.9,1,0.50074,10.366,661.38,9160.8,0.18404,0.069032,0.23947,1.4175,3952.7,1.1189e+10,0.0099496,0.023429,74.98,27.082,8.8756,68.6,3.3929,2.5723e-05,3186
1,8,4,0.822,29,1,0.25029,6.03,335.08,5139.7,0.114,0.033685,0.059866,0.66072,1331.8,5.3884e+09,0.004399,0.010232,55.03,18.438,4.1733,38.844,1.1184,1.4725e-05,963.21
1,8,5,0.938,46.9,1,0.19084,4.5718,263.3,3321.5,0.10498,0.027647,0.028107,0.38574,728.57,2.9806e+09,0.0036847,0.0066921,52.042,16.864,3.2664,34.505,0.65389,1.4072e-05,609
1,8,6,1.14,41,1,0.1216,3.0527,169.38,2274.1,0.087044,0.023255,0.01257,0.21209,326.24,1.5396e+09,0.0027818,0.0056468,45.089,14.631,2.6245,31.208,0.29473,1.0516e-05,321.26
2,1,2,0.6,69.5,1,2.5875,63.059,3424.4,46805,0.4957,0.1925,4.1511,40.693,75871,1.8549e+11,0.059619,0.10757,104.36,47.577,28.417,172.65,18.139,7.9282e-05,67844
2,1,3,0.658,42.1,1,1.9914,50.374,2628.7,34368,0.41428,0.15099,2.5181,27.533,46534,1.1792e+11,0.045713,0.077482,92.736,39.795,21.694,148.57,12.714,6.5537e-05,46252
2,1,4,0.85,23,1,0.95784,28.089,1284.3,17206,0.24267,0.087095,0.58947,10.652,12658,4.4085e+10,0.017997,0.035575,69.975,26.644,11.057,82.615,4.0882,4.0833e-05,15335
2,1,5,1.01,11.5,1,0.55494,16.979,753.49,9894.5,0.17059,0.061479,0.17919,5.0783,4517.9,1.9712e+10,0.0084765,0.021087,58.054,20.629,7.0173,52.985,1.4799,3.3251e-05,6375.2
2,1,6,1.23,14.1,1,0.3635,10.655,496.34,6451.1,0.13524,0.052686,0.081111,2.4429,2106.4,1.0483e+10,0.0058225,0.015883,50.765,17.714,5.6179,42.455,0.73079,2.8059e-05,3615.2
2,2,2,0.565,135,1,3.2046,80.232,4288.7,51153,0.60111,0.21664,5.9134,54.907,1.0999e+05,2.137e+11,0.073457,0.13034,119.54,55.31,34.483,205.77,24.02,9.697e-05,89019
2,2,3,0.642,84.7,1,2.0373,49.728,2712.9,34375,0.4331,0.1601,2.7466,26.597,52123,1.1652e+11,0.04804,0.085307,94.514,41.311,23.057,154.12,13.353,6.7579e-05,50553
2,2,4,0.836,45.1,1,0.94531,25.763,1269.1,16672,0.25113,0.088228,0.54456,9.8712,12084,3.9831e+10,0.018899,0.036937,67.464,26.024,11.111,86.426,3.9075,4.2051e-05,15816
2,2,5,1.02,45.5,1,0.57659,16.134,771.22,11475,0.18184,0.061246,0.22199,4.714,5258.5,2.4947e+10,0.010319,0.02375,54.963,20.009,7.2487,61.008,1.6603,3.0944e-05,7402.4
2,2,6,1.21,44.8,1,0.39645,10.573,542.83,7671.6,0.14774,0.052892,0.10279,2.3309,2651.3,1.275e+10,0.0067935,0.01796,50.574,17.838,5.8193,48.468,0.83334,2.8099e-05,4216.6
2,2,7,1.4,29.7,1,0.32183,9.3728,445.32,5850.5,0.13579,0.055432,0.065735,1.9529,1724.1,9.4089e+09,0.0056065,0.018478,49.22,17.526,5.738,44.499,0.54454,2.6305e-05,2923.6
2,3,2,0.583,76.2,1,3.3801,54.048,4645.8,56079,0.68004,0.22256,6.674,28.461,1.4724e+05,2.7485e+11,0.11376,0.14917,105.05,53.467,33.206,255.83,20.685,9.2958e-05,1.2643e+05
2,3,3,0.695,40.3,1,2.2441,36.419,3048.8,36801,0.53209,0.17192,3.0216,15.166,64962,1.4154e+11,0.07921,0.10214,87.418,41.61,23.41,207.67,11.089,7.2008e-05,67438
2,3,4,0.872,78.7,1,1.1199,22.003,1500,17517,0.3661,0.10718,0.7407,6.9312,15712,3.9023e+10,0.04519,0.052164,70.047,28.95,13.165,149.46,3.6731,4.8058e-05,23701
2,3,5,1.03,15.6,1,0.64659,13.087,856.05,11040,0.24725,0.065114,0.25923,3.1215,5368.2,1.8414e+10,0.022806,0.028676,53.202,20.229,7.7697,103.11,1.4744,3.4551e-05,10414
2,3,6,1.22,0.115,1,0.42734,8.7883,570.05,8085.2,0.20149,0.05676,0.11278,1.7801,2385.5,1.1031e+10,0.017602,0.023169,46.513,17.389,6.2994,85.008,0.70906,2.7958e-05,5762.4
2,3,7,1.39,25,1,0.37122,7.4195,492,6177.7,0.19573,0.060322,0.081115,1.3737,1640.2,7.4124e+09,0.015993,0.024155,46.173,17.536,6.3644,86.208,0.52313,2.6454e-05,4385.6
2,4,2,0.632,44.7,1,2.3122,55.117,3082.1,37169,0.48956,0.17867,3.2183,30.83,61771,1.2839e+11,0.054374,0.10547,98.26,44.652,25.959,172.6,15.168,7.6163e-05,61018
2,4,3,0.711,35.2,1,1.7602,42.846,2351.7,28805,0.41746,0.14775,1.8575,20.879,36362,8.7064e+10,0.041368,0.074086,88.976,37.819,19.853,145.59,9.8639,6.6452e-05,41196
2,4,4,0.879,17.2,1,0.80872,22.301,1083.5,15130,0.2286,0.080037,0.41819,7.6081,9277.1,3.283e+10,0.016109,0.0318,63.808,24.129,9.6972,78.087,2.9193,3.7346e-05,13411
2,4,5,1.08,8.87,1,0.51018,14.998,690.02,9544.4,0.17135,0.056742,0.17479,4.0573,4251.1,1.8961e+10,0.0093952,0.020031,53.824,19.162,6.5583,55.81,1.3695,3.0439e-05,6252.9
2,4,6,1.29,0.553,1,0.34053,9.9883,469.32,5925.6,0.1352,0.052818,0.07686,2.2279,2054.7,8.886e+09,0.0059172,0.017322,49.421,17.399,5.6119,45.349,0.6573,2.6111e-05,3463.5
2,5,1,0.542,168,1,4.656,88.14,6236.6,87709,0.81316,0.26749,12.437,72.178,2.4179e+05,5.4029e+11,0.12325,0.18414,116.97,62.741,43.983,267.19,34.574,0.00012688,1.6548e+05
2,5,2,0.616,104,1,3.5345,67.205,4688.1,58091,0.66963,0.23267,7.0203,42.467,1.3732e+05,2.9802e+11,0.087345,0.14685,108.59,54.608,35.159,237.75,23.32,0.00010693,1.0847e+05
2,5,3,0.689,83.1,1,2.4285,46.674,3201.1,39933,0.5135,0.1726,3.4719,23.735,67487,1.5719e+11,0.05809,0.10009,88.819,41.628,24.586,175.3,13.6,7.8173e-05,64150
2,5,4,0.884,51.6,1,0.97806,22.283,1298.6,17330,0.26906,0.089991,0.64008,7.6242,12693,3.7853e+10,0.021534,0.041562,62.575,24.991,11.338,87.844,3.5283,4.3735e-05,17549
2,5,5,1.07,28.3,1,0.59542,14.1,786.13,9677.6,0.22319,0.065159,0.21943,3.896,4522.7,1.5769e+10,0.014509,0.026338,52.594,19.739,7.5837,85.17,1.4811,3.5321e-05,7972.5
2,5,6,1.27,28.9,1,0.41368,9.8586,552.93,6683.4,0.18609,0.055641,0.10333,2.1941,2285.4,9.4357e+09,0.011105,0.021435,47.877,17.657,6.127,74.57,0.74113,2.7278e-05,4828
2,6,1,0.558,79.5,1,3.7229,88.242,5036,73680,0.68609,0.2447,8.1349,71.801,1.5474e+05,4.0039e+11,0.09001,0.15812,119.47,59.886,39.792,240.57,30.343,0.00011415,1.1321e+05
2,6,2,0.621,73.6,1,2.6211,61.101,3522,46562,0.54137,0.19217,4.2159,35.81,79063,1.9762e+11,0.060513,0.11031,106.54,49.147,29.191,192.15,18.641,8.5263e-05,65367
2,6,3,0.706,36.9,1,1.74,40.916,2323.9,32135,0.41602,0.13453,2.0274,19.695,38007,1.0139e+11,0.04268,0.071297,81.613,35.561,19.222,145.88,10.443,6.361e-05,39351
2,6,4,0.809,38.2,1,1.0986,27.265,1443.4,18851,0.28787,0.093734,0.74005,10.062,14322,4.21e+10,0.022687,0.041598,70.492,27.551,12.283,102.14,4.7046,4.6277e-05,18646
2,6,5,0.996,11.8,1,0.62851,16.164,846.47,11462,0.20822,0.068193,0.22996,4.5857,5063.8,2.0908e+10,0.012475,0.026082,57.869,21.315,7.9821,70.139,1.673,3.7888e-05,8267.1
2,6,6,1.16,5.6,1,0.41569,10.93,563.66,7373.1,0.17015,0.056556,0.10181,2.4536,2246.5,1.069e+10,0.008556,0.018687,50.46,18.046,6.1238,59.769,0.8563,3.1102e-05,4409.8
2,7,1,0.499,164,1,3.6456,83.139,4958.3,63149,0.6762,0.237,7.7966,59.277,1.5216e+05,2.9369e+11,0.087348,0.15557,117.55,58.64,38.22,241.11,27.347,0.00011633,1.1648e+05
2,7,2,0.525,133,1,3.6442,83.188,4894.4,60552,0.65314,0.23712,7.7387,58.436,1.5012e+05,2.8524e+11,0.084373,0.15223,118.66,58.621,37.693,222.78,26.501,0.00010614,1.1488e+05
2,7,3,0.639,71.1,1,1.904,45.104,2507,34774,0.40619,0.13755,2.2928,21.413,44882,1.0939e+11,0.043185,0.076888,87.619,38.133,20.459,145.54,11.32,6.1242e-05,48071
2,7,4,0.84,35.1,1,0.88871,23.306,1163,15181,0.26288,0.083395,0.52283,7.5067,10193,2.8811e+10,0.020897,0.03539,66.134,25.404,10.455,101.15,3.1579,4.1002e-05,15925
2,7,5,1.03,36.7,1,0.51744,13.308,688.72,9565.7,0.18412,0.064352,0.17169,3.2733,3625.8,1.4496e+10,0.010949,0.022588,53.98,19.762,7.2152,70.959,1.285,3.0446e-05,6760.9
2,7,6,1.2,33.5,1,0.3857,9.6726,521.28,7362.2,0.16349,0.055235,0.087472,2.0205,2102.8,1.1423e+10,0.0086482,0.019104,48.473,17.626,5.9475,60.145,0.73651,2.6364e-05,4244.7
2,8,1,0.536,173,1,3.5468,86.545,4738,59010,0.66923,0.22899,7.2406,64.243,1.4108e+05,2.6646e+11,0.0844,0.14691,115.98,56.973,37.008,225.87,26.398,0.00010578,1.1395e+05
2,8,2,0.568,127,1,2.9523,69.438,3958.2,49284,0.58085,0.2084,5.2279,43.65,1.0085e+05,2.0107e+11,0.070131,0.12835,108.56,51.475,31.986,205.98,20.915,9.1875e-05,88980
2,8,3,0.671,64,1,1.926,45.471,2539.8,33924,0.43046,0.1491,2.3483,22.004,43868,1.0576e+11,0.0445,0.08005,90.344,39.168,21.316,152.61,11.445,7.004e-05,46509
2,8,4,0.833,40.2,1,0.97226,25.303,1280.1,16471,0.28758,0.09717,0.63343,8.9498,12109,3.3391e+10,0.022482,0.040408,70.715,27.452,11.964,108.06,3.8649,4.576e-05,16918
2,8,5,0.999,55,1,0.59423,16.809,796.75,10725,0.19747,0.064852,0.25758,5.0072,5550.6,2.0398e+10,0.012277,0.02469,55.46,20.452,7.61,71.166,1.8384,3.1785e-05,8286.8
2,8,6,1.14,24.1,1,0.43638,11.576,590.38,7420.9,0.16762,0.054058,0.11125,2.7845,2755,1.2975e+10,0.0084419,0.018255,50.681,18.044,5.9431,57.308,0.95057,2.942e-05,4866.7
3,1,2,0.611,65.8,1,5.1099,135.09,6697.1,92122,0.70123,0.24635,15.62,180.19,2.8451e+05,7.4136e+11,0.11295,0.15422,114.19,57.261,40.973,243.97,33.653,8.1849e-05,1.9193e+05
3,1,3,0.702,54.4,1,2.948,88.322,3849.9,54656,0.49329,0.16489,5.8057,91.585,1.0424e+05,2.9267e+11,0.068044,0.094245,88.836,40.334,24.696,176.87,15.975,7.8601e-05,89652
3,1,4,0.842,33.3,1,1.7763,54.374,2304.8,31057,0.36424,0.1168,1.9944,42.905,37569,1.1372e+11,0.041388,0.05831,72.737,30.237,15.514,123.57,6.7832,6.2402e-05,43894
3,1,5,1.04,31.5,1,1.0857,32.503,1420.7,19391,0.25193,0.086557,0.67774,19.22,14562,6.6363e+10,0.019846,0.034239,60.594,23.322,9.9599,84.465,2.7538,4.7386e-05,19391
3,1,6,1.19,26.1,1,0.81117,23.622,1053.4,14150,0.20329,0.071808,0.39965,11.516,9039.7,4.0311e+10,0.014261,0.028647,52.671,19.965,7.9762,70.315,1.6478,3.8554e-05,13732
3,1,7,1.43,2.6,1,0.55308,16.767,732.48,10285,0.15401,0.064089,0.20064,7.1964,5038.7,2.7875e+10,0.0084691,0.022862,47.638,17.642,6.6004,51.05,0.88821,3.1863e-05,7317.3
3,2,2,0.574,174,1,6.024,166.62,8070.1,1.0699e+05,0.81205,0.27174,21.227,240,4.0526e+05,8.4722e+11,0.13262,0.18494,127.65,65.175,48.755,271.7,43.371,0.00014285,2.5534e+05
3,2,3,0.65,121,1,3.8995,102.81,5125.9,67291,0.58956,0.20029,10.187,118.19,1.9358e+05,4.3249e+11,0.086925,0.12544,99.164,47.702,31.995,194.68,23.317,9.8346e-05,1.4498e+05
3,2,4,0.848,59.5,1,1.9886,57.062,2585.5,35061,0.39497,0.12213,2.5895,46.316,48294,1.4441e+11,0.045668,0.061381,73.89,31.128,16.613,138.37,8.2704,6.4699e-05,51351
3,2,5,0.991,70.8,1,1.2594,37.188,1638.6,21494,0.31538,0.093899,0.96582,23.912,18786,6.841e+10,0.028753,0.038493,65.045,25.261,11.29,116,3.6312,5.2319e-05,24228
3,2,6,1.17,42.5,1,0.82879,24.145,1083.6,14015,0.21985,0.073179,0.42131,13.369,9193,4.3082e+10,0.015626,0.027217,54.645,20.373,7.9861,72.967,1.6866,4.1546e-05,13176
3,2,7,1.38,29.7,1,0.62253,17.885,821.88,11425,0.18526,0.070027,0.25791,7.8674,5750.4,3.1041e+10,0.011449,0.026574,51.116,19.055,7.3963,60.488,0.99279,3.8296e-05,8726.2
3,3,2,0.577,147,1,6.1747,109.68,8435.4,1.1142e+05,0.89198,0.27452,22.634,114.93,5.0846e+05,1.0071e+12,0.18611,0.19888,114.89,63.146,45.2,329.07,36.285,0.00013049,3.3695e+05
3,3,3,0.69,67.6,1,3.9218,73.437,5341.1,68472,0.68224,0.21246,9.4136,61.063,2.0912e+05,4.5914e+11,0.12516,0.14185,94.615,48.269,30.765,258.66,18.619,9.6266e-05,1.7377e+05
3,3,4,0.876,29.8,1,2.0322,43.508,2750.6,33782,0.47205,0.14155,2.5393,26.625,55153,1.4106e+11,0.071448,0.077137,74.735,33.598,17.845,194.72,6.6667,6.7007e-05,64605
3,3,5,1.07,38.6,1,1.1474,24.529,1536.5,19406,0.34564,0.092963,0.81571,11.421,17571,5.8881e+10,0.04257,0.044112,57.752,23.684,10.816,140.49,2.5671,5.0752e-05,27587
3,3,6,1.25,5.01,1,0.8158,16.799,1102.6,13390,0.29324,0.079068,0.37737,6.2667,8287.4,3.2102e+10,0.031083,0.034973,52.109,20.631,8.6941,119.47,1.3585,4.449e-05,16238
3,3,7,1.43,3.8,1,0.65338,14.005,866.65,10542,0.26188,0.07767,0.24149,4.8963,5254.4,2.214e+10,0.026538,0.033515,50.216,19.825,8.1429,111.44,0.82408,3.8251e-05,11632
3,4,2,0.629,28.4,1,4.7236,122.13,6309.5,80053,0.69944,0.2393,14.152,163.94,2.7516e+05,5.7832e+11,0.10693,0.15232,107.15,54.082,38.355,239.84,30.17,0.00011374,1.9269e+05
3,4,3,0.69,20.1,1,3.7129,97.034,4906,59782,0.61618,0.21032,8.3228,105.76,1.5942e+05,3.5315e+11,0.084422,0.12407,100.61,47.797,30.9,216.94,20.498,9.8073e-05,1.3237e+05
3,4,4,0.864,4.21,1,1.7666,52.849,2310.6,29305,0.38554,0.12841,2.0308,41.135,38875,1.0606e+11,0.041351,0.062794,75.995,31.696,16.212,135.64,6.3283,6.3112e-05,45664
3,4,5,1.07,-1.15,1,1.0659,32.697,1382,17883,0.28128,0.08893,0.72699,18.872,14061,4.7963e+10,0.024112,0.038009,62.253,24.064,10.372,105.18,2.7362,4.6934e-05,21085
3,4,6,1.32,17.8,1,0.63942,18.722,851.58,11577,0.18873,0.07241,0.25648,8.37,5961,3.4204e+10,0.01117,0.027254,52.047,19.534,7.5897,58.971,1.0987,3.7442e-05,8828
3,4,7,1.48,12.8,1,0.52102,15.027,696.09,8432.1,0.1657,0.064026,0.17979,5.9589,4248.1,2.217e+10,0.0091975,0.023334,47.498,17.586,6.5701,54.611,0.77147,3.3158e-05,6797.2
3,5,2,0.586,180,1,6.8817,144.28,9147.6,1.2438e+05,0.91731,0.28223,29.113,207.2,5.7873e+05,1.2785e+12,0.16862,0.19735,114.89,63.59,48.918,307.85,43.102,0.0001468,3.3799e+05
3,5,3,0.693,97.9,1,4.0206,88.93,5292.6,74515,0.62827,0.19964,10.572,91.698,2.065e+05,5.2178e+11,0.095896,0.12972,90.441,45.686,30.545,215.31,21.104,9.8823e-05,1.5406e+05
3,5,4,0.895,72.5,1,1.7255,41.594,2246.1,28828,0.35961,0.11352,2.0127,26.988,38864,1.07e+11,0.038063,0.057268,65.101,27.69,14.462,118.7,5.4818,6.3105e-05,44199
3,5,5,1.08,49,1,1.1623,27.938,1526.2,18067,0.31029,0.09097,0.8503,14.476,17023,5.1565e+10,0.026874,0.043207,57.991,23.633,10.862,111.03,2.8493,5.2753e-05,24348
3,5,6,1.25,57,1,0.74113,18.259,979.85,12104,0.24963,0.077101,0.33346,7.2819,6648.2,2.7103e+10,0.018842,0.032376,50.44,19.827,8.4146,88.259,1.3117,4.4012e-05,12140
3,5,7,1.46,54.1,1,0.57653,13.966,760.45,9052.1,0.22386,0.072959,0.21219,5.1005,4374.2,1.7281e+10,0.01623,0.030246,46.981,18.455,7.586,82.056,0.78365,3.8626e-05,9027.4
3,6,2,0.635,54.1,1,5.1784,131.36,6902.1,93875,0.76286,0.24788,16.059,175.7,3.0991e+05,7.8935e+11,0.12021,0.16106,111.52,57.562,41.209,264.99,34.069,0.00012228,2.1022e+05
3,6,3,0.702,27.9,1,3.4129,87.066,4484.5,61461,0.5644,0.17862,7.3859,86.487,1.4035e+05,3.5122e+11,0.07744,0.10527,92.692,43.332,27.38,196,18.479,9.1863e-05,1.1763e+05
3,6,4,0.829,31.5,1,2.0538,53.844,2685.5,35026,0.43068,0.12885,2.3686,41.51,44885,1.3689e+11,0.047191,0.063097,77.16,32.5,17.2,144.38,7.9727,7.4867e-05,50701
3,6,5,0.999,19.2,1,1.3467,36.733,1749.2,20494,0.35526,0.10596,0.93538,21.422,17601,6.117e+10,0.0302,0.045054,69.357,27.266,12.385,123.44,3.4414,6.3838e-05,26252
3,6,6,1.16,2.46,1,0.97643,26.384,1303.6,15084,0.28857,0.087528,0.49848,12.677,10305,4.2944e+10,0.021524,0.033818,59.798,22.907,9.6985,102.68,2.038,5.1746e-05,16853
