c,subj,speed,movedur,mpowernet,minfunc,sumtorque,sumforceout,sumforcemus,sumstress,sumactstate,sumdrive,sumtorque2,sumforceout2,sumforcemus2,sumstress2,sumactstate2,sumdrive2,sumumber,sumbhar,sumuch,sumlich,summarg,summine,sumhoud
1,1,2,0.581,41,1,0.73787,15.85,985.99,14867,0.2276,0.10085,0.52523,3.0658,8449.6,2.4834e+10,0.015762,0.041731,87.39,33.636,13.669,79.412,6.3157,3.3433e-05,6429.2
1,1,3,0.645,14.9,1,0.54728,12.216,726.56,10270,0.18633,0.076784,0.29634,2.0434,4995.7,1.4043e+10,0.011693,0.028222,80.793,29.494,10.204,66.682,4.229,2.6624e-05,3838.6
1,1,4,0.85,22.3,1,0.23226,6.1185,322.19,4726.1,0.10165,0.035251,0.048298,0.67169,1196.2,4.9218e+09,0.0039637,0.0092675,58.393,19.243,4.2925,36.079,1.116,1.4563e-05,987.3
1,1,5,0.995,3.13,1,0.14806,4.0851,209.88,3064.5,0.087839,0.026274,0.017708,0.35747,472.53,2.4985e+09,0.0033019,0.0062833,49.918,16.181,2.9919,30.271,0.4738,1.2399e-05,446.2
1,1,6,1.23,30,1,0.097676,2.4883,139.48,2271.1,0.069339,0.020834,0.007982,0.14704,211.89,1.4889e+09,0.0024521,0.0051857,42.495,13.692,2.2751,25.829,0.22316,8.8595e-06,263.21
1,1,7,1.38,23,1,0.079572,1.9601,113.16,1887.1,0.065367,0.01874,0.005422,0.13334,145.53,1.1214e+09,0.0028403,0.0046538,37.054,11.949,2.0128,20.231,0.15396,8.4302e-06,213.5
1,2,2,0.544,154,1,1.0155,20.863,1362.2,18729,0.2761,0.12543,1.0051,4.95,15812,4.0613e+10,0.020654,0.0582,96.559,38.857,17.699,92.548,9.1513,4.3952e-05,9775.8
1,2,3,0.616,54,1,0.66774,15.062,886.74,12455,0.21978,0.087753,0.42911,2.6635,6893.7,1.9176e+10,0.013932,0.033619,88.044,32.573,11.888,77.938,5.0855,3.3212e-05,5056.2
1,2,4,0.821,31.5,1,0.3067,8.0572,412.75,6719.7,0.12166,0.041204,0.096013,1.1159,2158.6,9.9037e+09,0.0050982,0.013555,58.475,19.801,5.1741,39.272,1.4619,1.8404e-05,1487.4
1,2,5,1.05,42.1,1,0.17231,4.6905,236.14,3605.3,0.084532,0.027154,0.032864,0.48333,843.23,3.3379e+09,0.0027987,0.0071606,47.364,15.517,3.1339,29.858,0.56596,1.1726e-05,605.49
1,2,6,1.17,55.5,1,0.11915,3.4283,168.61,2651,0.07107,0.025942,0.018675,0.26822,514.7,2.2132e+09,0.0019753,0.0059663,42.553,13.934,2.814,26.994,0.33368,9.9231e-06,386.06
1,2,7,1.35,37.2,1,0.10104,3.0023,143.5,2268.5,0.069685,0.018956,0.010367,0.26926,295.69,1.7957e+09,0.0023439,0.0047457,37.479,12.113,2.0821,22.476,0.22423,8.9503e-06,234.94
1,3,2,0.558,65,1,1.3259,19.407,1731.2,22783,0.38642,0.14593,1.6261,4.6952,25693,5.8472e+10,0.039984,0.075443,97.404,42.577,20.507,144.08,9.9097,5.2035e-05,14206
1,3,3,0.665,13.2,1,0.82959,12.62,1064.1,13958,0.27635,0.10047,0.61763,2.1862,9855.7,2.7243e+10,0.0244,0.043341,79.635,31.791,13.03,116.86,4.7158,3.3982e-05,6637.5
1,3,4,0.85,20.6,1,0.35841,7.0528,460.84,6327.6,0.18568,0.051847,0.12125,0.9788,1967.8,6.5013e+09,0.014709,0.01977,57.339,20.678,6.3365,85.95,1.2824,1.8323e-05,1974.6
1,3,5,1.1,8.07,1,0.18157,3.8662,236.51,3743.8,0.1136,0.028932,0.031025,0.37148,546.08,2.9409e+09,0.0062167,0.0099152,43.64,14.734,3.3846,52.676,0.42067,1.1769e-05,614.57
1,3,6,1.28,3.42,1,0.14463,2.831,188.49,3248.5,0.1025,0.024975,0.017345,0.22219,303.79,2.4939e+09,0.0060729,0.0082834,38.837,13.061,2.7668,44.616,0.25658,9.1283e-06,388.27
1,4,2,0.624,58.3,1,0.68446,14.159,929.24,11287,0.23572,0.10264,0.43496,2.5277,7014.2,1.6866e+10,0.01437,0.041422,88.546,33.963,13.584,83.61,5.761,3.6604e-05,5681
1,4,3,0.733,14.2,1,0.37995,8.5935,520.16,6905.2,0.15177,0.057249,0.13454,1.1197,2899.1,9.4295e+09,0.006582,0.017354,69.484,23.976,6.9985,52.034,2.2701,2.2425e-05,2195.1
1,4,4,0.851,13.4,1,0.22828,5.7041,306.11,4419.2,0.10003,0.031853,0.046647,0.57623,1148.2,4.5398e+09,0.0035365,0.0093265,56.712,18.71,3.9148,32.215,0.98432,1.3954e-05,929.2
1,4,5,1.09,22.5,1,0.12963,3.4625,176.31,2638.9,0.078502,0.021381,0.014022,0.27831,342.51,1.8232e+09,0.0025158,0.0051792,46.427,14.943,2.4404,26.155,0.37374,1.0427e-05,346.34
1,4,6,1.29,3.84,1,0.090112,2.4582,124.73,1873.5,0.065793,0.017955,0.0076025,0.17129,195.56,1.1095e+09,0.0020618,0.0047134,39.741,12.792,2.0106,21.341,0.21592,8.1443e-06,211.67
1,5,1,0.529,141,1,1.3805,23.478,1799.5,26213,0.35264,0.14259,1.897,6.9402,28812,7.7241e+10,0.029703,0.075371,93.123,41.094,21.265,106.64,12.328,5.6684e-05,13965
1,5,2,0.591,125,1,1.1226,19.367,1493,21200,0.34062,0.13453,1.1782,4.56,17871,5.0119e+10,0.02683,0.065861,89.975,38.143,18.677,118,8.917,4.9709e-05,10543
1,5,3,0.669,56.5,1,0.66358,13.199,873.02,12190,0.23017,0.079157,0.46523,2.456,7225.4,2.0095e+10,0.015083,0.034554,69.524,27.108,10.92,74.504,4.7072,3.2463e-05,5005.7
1,5,4,0.862,56.1,1,0.28723,6.5835,372.63,5709.9,0.1347,0.037797,0.08007,0.85436,1325.2,5.394e+09,0.0072205,0.01258,50.394,17.405,4.6217,54.072,1.0994,1.4216e-05,1335.2
1,5,5,1.03,61.9,1,0.18635,4.6306,256.91,3509.6,0.10409,0.030079,0.031023,0.49666,800.85,3.2201e+09,0.0043443,0.0091732,45.071,15.173,3.4429,41.186,0.51383,1.2135e-05,641.86
1,5,6,1.25,41.7,1,0.13603,3.1921,188.09,2946.9,0.082216,0.023314,0.01411,0.28792,368.92,2.4108e+09,0.0029478,0.0069533,39.415,13.001,2.6202,28.312,0.27364,1.0721e-05,365.99
1,6,1,0.542,73.4,1,1.3272,25.087,1764.9,26002,0.3774,0.15932,1.5249,7.2248,23057,7.0542e+10,0.030479,0.075682,104.1,44.603,22.367,134.98,12.155,6.7681e-05,13359
1,6,2,0.597,69.4,1,0.93096,17.968,1247.2,18717,0.28333,0.11963,0.86314,3.9906,13063,3.8531e+10,0.02052,0.052749,86.786,35.468,16.207,102.1,7.8156,4.1877e-05,8198.6
1,6,3,0.681,50.2,1,0.58596,12.23,768.13,11079,0.19724,0.071812,0.33856,2.0903,5402.6,1.7322e+10,0.011187,0.028085,72.544,27.065,9.6586,64.526,3.966,2.867e-05,3914.5
1,6,4,0.826,19,1,0.29749,7.2636,385.94,5532.4,0.13533,0.045193,0.085728,0.95322,1477.3,5.0859e+09,0.0065474,0.014412,58.288,20.12,5.4744,54.296,1.2869,1.6717e-05,1487.5
1,6,5,1.01,11.5,1,0.18983,4.6004,260.94,3702,0.095358,0.027017,0.032752,0.42427,837.09,3.5116e+09,0.0032384,0.0073519,48.394,15.825,3.1668,35.782,0.57403,1.2217e-05,651.62
1,6,6,1.16,13.3,1,0.13765,3.6522,193.49,3034.5,0.084218,0.024931,0.016837,0.32971,429.07,2.3725e+09,0.0025234,0.0068382,43.782,14.323,2.8459,29.154,0.34461,1.1377e-05,377.97
1,7,1,0.511,88.9,1,1.2382,23,1655,22494,0.34044,0.14467,1.2738,5.4227,19864,5.0995e+10,0.025811,0.071646,103.51,43.678,20.947,122.56,10.778,4.9246e-05,12164
1,7,2,0.568,67.6,1,0.87407,16.354,1166.2,14853,0.27746,0.11744,0.65039,3.0265,10210,2.5712e+10,0.018573,0.049013,95.927,37.857,15.917,105.25,6.9426,3.7948e-05,7332.9
1,7,3,0.68,55.1,1,0.50558,10.148,654.5,8821.4,0.18853,0.065152,0.23667,1.4549,3781.5,1.1776e+10,0.010608,0.023839,70.541,26.008,8.4844,72.634,3.1804,2.2821e-05,3082.6
1,7,4,0.87,20,1,0.21959,5.3095,295.31,4293.4,0.10776,0.034852,0.04893,0.50211,1060.3,4.405e+09,0.0044541,0.010004,52.059,17.506,4.1312,44.157,0.88392,1.2524e-05,1004.4
1,7,5,1.04,39.2,1,0.13544,3.4407,185.03,3108.3,0.083433,0.020961,0.017552,0.27935,471.03,2.4828e+09,0.0028908,0.0055817,42.502,13.822,2.4489,30.673,0.38554,9.0814e-06,398.36
1,7,6,1.23,11.4,1,0.09782,2.726,134.22,2106.1,0.067703,0.017129,0.0093701,0.23281,253.19,1.2847e+09,0.0022072,0.0047596,37.249,12.04,1.9609,23.351,0.22858,7.6322e-06,246.01
1,8,1,0.5,171,1,1.0031,20.768,1361.7,18965,0.29812,0.13289,0.94838,4.7846,14867,3.7447e+10,0.020783,0.059155,101.74,41.396,18.705,105.33,9.7009,4.6894e-05,9163
1,8,2,0.547,104,1,0.81652,16.226,1107,15879,0.26149,0.11047,0.64506,3.0184,10277,2.5776e+10,0.01695,0.046974,91.124,35.931,15.259,93.291,7.3558,3.8832e-05,7039.3
1,8,3,0.659,40.9,1,0.50074,10.366,661.37,9159.7,0.18402,0.069065,0.23947,1.4175,3952.8,1.1189e+10,0.0099464,0.023394,74.988,27.088,8.8771,68.594,3.3927,2.5728e-05,3185.4
1,8,4,0.822,29,1,0.25029,6.03,335.07,5139.6,0.114,0.033655,0.059866,0.66072,1331.7,5.3882e+09,0.0044006,0.010234,55.02,18.432,4.1707,38.852,1.1184,1.4725e-05,963.21
1,8,5,0.938,46.9,1,0.19084,4.5718,263.3,3322.3,0.10529,0.027471,0.028107,0.38574,728.48,2.9803e+09,0.003691,0.0066865,51.932,16.831,3.2515,34.523,0.65387,1.4057e-05,608.99
1,8,6,1.14,41,1,0.1216,3.0527,169.42,2279.1,0.086899,0.023188,0.01257,0.21209,326.25,1.5423e+09,0.0027797,0.005627,45.058,14.62,2.6168,31.207,0.29473,1.0498e-05,321.22
2,1,2,0.6,69.5,1,2.5875,63.059,3423.1,46787,0.49311,0.19372,4.1511,40.693,75866,1.8549e+11,0.059443,0.10771,104.81,47.782,28.499,172.43,18.123,7.942e-05,67815
2,1,3,0.658,42.1,1,1.9914,50.374,2628.2,34330,0.41404,0.15097,2.5181,27.533,46530,1.1789e+11,0.045705,0.077459,92.73,39.793,21.694,148.54,12.711,6.5513e-05,46266
2,1,4,0.85,23,1,0.95784,28.089,1283,17208,0.24453,0.087707,0.58947,10.652,12652,4.4087e+10,0.018026,0.035835,70.129,26.738,11.114,82.936,4.0836,4.0934e-05,15335
2,1,5,1.01,11.5,1,0.55494,16.979,753.26,9880.7,0.16872,0.062419,0.17919,5.0783,4517.9,1.9711e+10,0.0083631,0.021191,58.475,20.776,7.0931,52.797,1.4798,3.3364e-05,6376.6
2,1,6,1.23,14.1,1,0.3635,10.655,495.52,6448.1,0.13769,0.052869,0.081111,2.4429,2103.5,1.0475e+10,0.0065374,0.016164,50.859,17.764,5.641,42.297,0.73086,2.797e-05,3654.2
2,2,2,0.565,135,1,3.2046,80.232,4288,51223,0.60786,0.21629,5.9134,54.907,1.0995e+05,2.137e+11,0.074018,0.13071,119.25,55.257,34.481,207.48,24.017,9.6998e-05,89024
2,2,3,0.642,84.7,1,2.0373,49.728,2712.9,34370,0.43318,0.16033,2.7466,26.597,52117,1.1648e+11,0.048054,0.085279,94.582,41.333,23.071,154.17,13.352,6.7587e-05,50559
2,2,4,0.836,45.1,1,0.94531,25.763,1269.4,16669,0.25079,0.08803,0.54456,9.8712,12117,3.9825e+10,0.018838,0.03682,67.426,25.994,11.089,86.424,3.9033,4.2042e-05,15817
2,2,5,1.02,45.5,1,0.57659,16.134,771.13,11443,0.18009,0.061674,0.22199,4.714,5263.5,2.4906e+10,0.010161,0.023809,55.156,20.076,7.2809,60.359,1.6602,3.0996e-05,7402.6
2,2,6,1.21,44.8,1,0.39645,10.573,542.69,7671.3,0.1476,0.052733,0.10279,2.3309,2651,1.2749e+10,0.0067812,0.01791,50.547,17.82,5.8072,48.441,0.83297,2.8108e-05,4218.8
2,2,7,1.4,29.7,1,0.32183,9.3728,445.01,5852.2,0.13553,0.055453,0.065735,1.9529,1724.2,9.4103e+09,0.0055988,0.018486,49.215,17.525,5.7412,44.469,0.5426,2.6257e-05,2921.3
2,3,2,0.583,76.2,1,3.3801,54.048,4645.8,56078,0.67993,0.22239,6.674,28.461,1.4724e+05,2.7485e+11,0.11374,0.14908,105.02,53.448,33.203,255.81,20.685,9.295e-05,1.2643e+05
2,3,3,0.695,40.3,1,2.2441,36.419,3052.2,36819,0.53283,0.17252,3.0216,15.166,65035,1.4167e+11,0.079245,0.10246,87.456,41.645,23.457,207.77,11.096,7.2101e-05,67364
2,3,4,0.872,78.7,1,1.1199,22.003,1500.1,17522,0.36622,0.10713,0.7407,6.9312,15712,3.902e+10,0.045204,0.052094,70.04,28.941,13.159,149.48,3.6731,4.8065e-05,23701
2,3,5,1.03,15.6,1,0.64659,13.087,856.06,11039,0.24717,0.065067,0.25923,3.1215,5368.4,1.8414e+10,0.022804,0.028618,53.193,20.221,7.7642,103.04,1.4744,3.4548e-05,10414
2,3,6,1.22,0.115,1,0.42734,8.7883,570.06,8087.2,0.20161,0.056801,0.11278,1.7801,2385.5,1.1032e+10,0.017611,0.023156,46.525,17.393,6.3019,85.095,0.70912,2.7952e-05,5762.2
2,3,7,1.39,25,1,0.37122,7.4195,492.03,6179.2,0.19579,0.060353,0.081115,1.3737,1640.4,7.4153e+09,0.016002,0.024138,46.18,17.536,6.3662,86.247,0.52313,2.6453e-05,4385.3
2,4,2,0.632,44.7,1,2.3122,55.117,3083.5,37169,0.48782,0.17824,3.2183,30.83,61788,1.2839e+11,0.054261,0.10526,98.116,44.587,25.921,171.88,15.167,7.5812e-05,61014
2,4,3,0.711,35.2,1,1.7602,42.846,2350.6,28805,0.42074,0.14837,1.8575,20.879,36320,8.7066e+10,0.041569,0.074565,89.155,37.923,19.905,146.28,9.8516,6.6726e-05,41202
2,4,4,0.879,17.2,1,0.80872,22.301,1083.5,15130,0.22859,0.080024,0.41819,7.6081,9277.4,3.283e+10,0.016107,0.031825,63.8,24.127,9.6961,78.086,2.9187,3.7345e-05,13411
2,4,5,1.08,8.87,1,0.51018,14.998,689.99,9544.1,0.17125,0.056712,0.17479,4.0573,4251.1,1.8963e+10,0.0093938,0.020007,53.826,19.16,6.5552,55.773,1.369,3.0431e-05,6252.8
2,4,6,1.29,0.553,1,0.34053,9.9883,469.1,5920.7,0.13493,0.052614,0.07686,2.2279,2053.5,8.8756e+09,0.0058985,0.017271,49.387,17.376,5.5965,45.239,0.65674,2.6124e-05,3466.2
2,5,1,0.542,168,1,4.656,88.14,6235.8,87670,0.81294,0.2667,12.437,72.178,2.4179e+05,5.3972e+11,0.12325,0.18405,116.8,62.659,43.929,267.07,34.582,0.00012682,1.6548e+05
2,5,2,0.616,104,1,3.5345,67.205,4688.4,58098,0.66947,0.23231,7.0203,42.467,1.3733e+05,2.9806e+11,0.087346,0.14668,108.51,54.552,35.133,237.71,23.32,0.00010692,1.0848e+05
2,5,3,0.689,83.1,1,2.4285,46.674,3200.9,39929,0.51329,0.17264,3.4719,23.735,67488,1.572e+11,0.058084,0.10005,88.823,41.628,24.586,175.26,13.593,7.8149e-05,64147
2,5,4,0.884,51.6,1,0.97806,22.283,1298.6,17333,0.26953,0.090151,0.64008,7.6242,12691,3.7832e+10,0.021546,0.041648,62.564,25.001,11.356,88.019,3.5271,4.3795e-05,17550
2,5,5,1.07,28.3,1,0.59542,14.1,783.28,9543,0.23215,0.064957,0.21943,3.896,4417.4,1.4161e+10,0.015999,0.026414,52.616,19.722,7.5928,89.805,1.4845,3.5127e-05,8006.6
2,5,6,1.27,28.9,1,0.41368,9.8586,551.89,6628.9,0.18838,0.055809,0.10333,2.1941,2253.9,9.0604e+09,0.011403,0.021527,47.975,17.695,6.1479,76.511,0.74177,2.7324e-05,4838.5
2,6,1,0.558,79.5,1,3.7229,88.242,5036.2,73680,0.68603,0.24549,8.1349,71.801,1.5474e+05,4.0039e+11,0.090043,0.15823,119.93,60.039,39.859,240.68,30.361,0.00011438,1.1322e+05
2,6,2,0.621,73.6,1,2.6211,61.101,3521.7,46463,0.53829,0.19385,4.2159,35.81,79060,1.9758e+11,0.060224,0.11045,107.27,49.401,29.322,191.68,18.646,8.5532e-05,65382
2,6,3,0.706,36.9,1,1.74,40.916,2324,32130,0.41599,0.13558,2.0274,19.695,38005,1.0139e+11,0.042608,0.071362,82.434,35.803,19.309,146.22,10.434,6.4082e-05,39348
2,6,4,0.809,38.2,1,1.0986,27.265,1443.3,18845,0.28787,0.093697,0.74005,10.062,14321,4.2088e+10,0.022689,0.041423,70.5,27.55,12.266,102.17,4.7042,4.627e-05,18647
2,6,5,0.996,11.8,1,0.62851,16.164,844.88,11460,0.20808,0.067775,0.22996,4.5857,5067.6,2.0907e+10,0.012449,0.026184,57.581,21.213,7.9408,70.293,1.6588,3.7576e-05,8242.5
2,6,6,1.16,5.6,1,0.41569,10.93,563.55,7372.5,0.16989,0.056443,0.10181,2.4536,2252.5,1.0689e+10,0.0085377,0.018664,50.429,18.028,6.1151,59.74,0.85511,3.1066e-05,4408.8
2,7,1,0.499,164,1,3.6456,83.139,4958.5,63148,0.67609,0.23683,7.7966,59.277,1.5216e+05,2.9367e+11,0.087355,0.15558,117.51,58.617,38.212,241.04,27.354,0.00011634,1.1648e+05
2,7,2,0.525,133,1,3.6442,83.188,4894.6,60558,0.65315,0.23678,7.7387,58.436,1.5012e+05,2.8525e+11,0.084366,0.15207,118.6,58.587,37.659,222.74,26.505,0.00010614,1.1488e+05
2,7,3,0.639,71.1,1,1.904,45.104,2507.4,34806,0.40696,0.13806,2.2928,21.413,44883,1.0946e+11,0.043175,0.077301,87.686,38.2,20.509,145.7,11.32,6.1356e-05,48073
2,7,4,0.84,35.1,1,0.88871,23.306,1162.6,15163,0.26211,0.083096,0.52283,7.5067,10194,2.8813e+10,0.020888,0.035271,66.001,25.351,10.424,101.11,3.1573,4.0897e-05,15921
2,7,5,1.03,36.7,1,0.51744,13.308,688.71,9560.7,0.18407,0.064496,0.17169,3.2733,3624.8,1.4475e+10,0.010961,0.022668,54.002,19.779,7.2285,70.918,1.2852,3.0465e-05,6761.3
2,7,6,1.2,33.5,1,0.3857,9.6726,521.26,7364.7,0.16326,0.055027,0.087472,2.0205,2106.7,1.1427e+10,0.0086327,0.019082,48.429,17.601,5.9367,60.126,0.7359,2.6347e-05,4246.8
2,8,1,0.536,173,1,3.5468,86.545,4739.1,59010,0.66947,0.2285,7.2406,64.243,1.4109e+05,2.6646e+11,0.084432,0.14688,115.92,56.922,36.976,225.94,26.42,0.0001058,1.1399e+05
2,8,2,0.568,127,1,2.9523,69.438,3958.1,49281,0.58036,0.2089,5.2279,43.65,1.0084e+05,2.0102e+11,0.070133,0.12833,108.85,51.567,32.033,206.1,20.915,9.1941e-05,88980
2,8,3,0.671,64,1,1.926,45.471,2540.9,33947,0.43049,0.14907,2.3483,22.004,43871,1.0591e+11,0.044505,0.080134,90.327,39.168,21.311,152.59,11.45,7.0087e-05,46516
2,8,4,0.833,40.2,1,0.97226,25.303,1280.3,16486,0.2871,0.09718,0.63343,8.9498,12129,3.3579e+10,0.022432,0.040437,70.698,27.448,11.963,107.74,3.861,4.5784e-05,16915
2,8,5,0.999,55,1,0.59423,16.809,796.57,10725,0.1974,0.064765,0.25758,5.0072,5545.5,2.0399e+10,0.01227,0.024628,55.463,20.447,7.6015,71.168,1.8376,3.1786e-05,8289.5
2,8,6,1.14,24.1,1,0.43638,11.576,590.49,7423.1,0.16781,0.054195,0.11125,2.7845,2752.5,1.2979e+10,0.0084588,0.018303,50.703,18.061,5.9523,57.322,0.95141,2.9432e-05,4863.3
3,1,2,0.611,65.8,1,5.1099,135.09,6701,92339,0.70155,0.24617,15.62,180.19,2.8462e+05,7.4243e+11,0.11301,0.15411,114.13,57.22,40.956,243.88,33.665,8.1914e-05,1.9182e+05
3,1,3,0.702,54.4,1,2.948,88.322,3850.1,54656,0.49344,0.16491,5.8057,91.585,1.0424e+05,2.9267e+11,0.068048,0.094227,88.844,40.336,24.698,176.89,15.978,7.8648e-05,89656
3,1,4,0.842,33.3,1,1.7763,54.374,2306,31029,0.36078,0.11638,1.9944,42.905,37603,1.1368e+11,0.041243,0.058045,72.654,30.175,15.478,123,6.793,6.2143e-05,43895
3,1,5,1.04,31.5,1,1.0857,32.503,1420.6,19391,0.25244,0.086104,0.67774,19.22,14547,6.6363e+10,0.019886,0.034123,60.408,23.253,9.9225,84.373,2.7548,4.7352e-05,19394
3,1,6,1.19,26.1,1,0.81117,23.622,1053.5,14150,0.20333,0.071857,0.39965,11.516,9039.9,4.0313e+10,0.014261,0.028666,52.677,19.972,7.9803,70.32,1.6478,3.8553e-05,13731
3,1,7,1.43,2.6,1,0.55308,16.767,730.4,10284,0.15757,0.064535,0.20064,7.1964,5017.7,2.7873e+10,0.0098768,0.023196,47.825,17.733,6.646,50.973,0.88966,3.162e-05,7480.8
3,2,2,0.574,174,1,6.024,166.62,8065.4,1.0675e+05,0.81112,0.27153,21.227,240,4.0516e+05,8.4587e+11,0.13253,0.18467,127.61,65.139,48.733,271.6,43.348,0.0001427,2.5545e+05
3,2,3,0.65,121,1,3.8995,102.81,5126.7,67289,0.58908,0.2007,10.187,118.19,1.9359e+05,4.3249e+11,0.086926,0.12534,99.383,47.765,32.03,194.41,23.331,9.8362e-05,1.4501e+05
3,2,4,0.848,59.5,1,1.9886,57.062,2585.2,35061,0.39471,0.12202,2.5895,46.316,48296,1.4441e+11,0.045633,0.061304,73.883,31.114,16.603,138.38,8.266,6.4696e-05,51362
3,2,5,0.991,70.8,1,1.2594,37.188,1638.7,21499,0.31554,0.094004,0.96582,23.912,18786,6.8408e+10,0.028743,0.03847,65.254,25.311,11.298,116.06,3.63,5.2491e-05,24227
3,2,6,1.17,42.5,1,0.82879,24.145,1083.6,14015,0.2199,0.0732,0.42131,13.369,9193.1,4.3082e+10,0.015631,0.027165,54.661,20.376,7.9862,73.056,1.6867,4.1525e-05,13175
3,2,7,1.38,29.7,1,0.62253,17.885,821.84,11426,0.18534,0.070003,0.25791,7.8674,5750.3,3.1042e+10,0.01145,0.026631,51.08,19.049,7.3971,60.454,0.99264,3.829e-05,8727.3
3,3,2,0.577,147,1,6.1747,109.68,8435.4,1.1143e+05,0.89203,0.27453,22.634,114.93,5.0846e+05,1.007e+12,0.18611,0.19892,114.9,63.149,45.215,329.12,36.285,0.00013049,3.3695e+05
3,3,3,0.69,67.6,1,3.9218,73.437,5339.6,68326,0.6813,0.21239,9.4136,61.063,2.0923e+05,4.5835e+11,0.12514,0.14179,94.571,48.259,30.768,258.16,18.631,9.6163e-05,1.7373e+05
3,3,4,0.876,29.8,1,2.0322,43.508,2751,33771,0.47208,0.14177,2.5393,26.625,55166,1.4105e+11,0.071456,0.077129,74.765,33.612,17.862,194.76,6.6679,6.7024e-05,64604
3,3,5,1.07,38.6,1,1.1474,24.529,1536.5,19416,0.34544,0.092935,0.81571,11.421,17571,5.8916e+10,0.042524,0.04421,57.736,23.681,10.824,140.33,2.5672,5.0754e-05,27585
3,3,6,1.25,5.01,1,0.8158,16.799,1102.7,13396,0.29337,0.079062,0.37737,6.2667,8287.6,3.2113e+10,0.031094,0.034989,52.087,20.623,8.6942,119.52,1.3587,4.4486e-05,16237
3,3,7,1.43,3.8,1,0.65338,14.005,866.61,10540,0.26182,0.07768,0.24149,4.8963,5254.4,2.2135e+10,0.026536,0.033477,50.23,19.826,8.1424,111.42,0.82405,3.8251e-05,11633
3,4,2,0.629,28.4,1,4.7236,122.13,6309.4,80056,0.6995,0.23886,14.152,163.94,2.7516e+05,5.7833e+11,0.10692,0.15246,106.97,54.047,38.325,239.93,30.168,0.00011373,1.9269e+05
3,4,3,0.69,20.1,1,3.7129,97.034,4900.6,59482,0.6165,0.20997,8.3228,105.76,1.5924e+05,3.5181e+11,0.084457,0.12389,100.64,47.796,30.87,216.8,20.48,9.8153e-05,1.3255e+05
3,4,4,0.864,4.21,1,1.7666,52.849,2310.7,29317,0.38602,0.12738,2.0308,41.135,38875,1.0606e+11,0.041404,0.062789,75.353,31.498,16.129,135.9,6.3266,6.2957e-05,45663
3,4,5,1.07,-1.15,1,1.0659,32.697,1381.9,17883,0.28125,0.08887,0.72699,18.872,14062,4.7963e+10,0.024108,0.037986,62.24,24.055,10.364,105.15,2.7361,4.6936e-05,21086
3,4,6,1.32,17.8,1,0.63942,18.722,851.55,11579,0.1889,0.07259,0.25648,8.37,5960.6,3.4204e+10,0.011179,0.027406,52.073,19.559,7.6048,59.006,1.0989,3.7441e-05,8828.5
3,4,7,1.48,12.8,1,0.52102,15.027,696.06,8431.2,0.16561,0.064015,0.17979,5.9589,4247.5,2.2168e+10,0.0091982,0.023309,47.503,17.586,6.5717,54.549,0.77138,3.3172e-05,6798.1
3,5,2,0.586,180,1,6.8817,144.28,9147.5,1.2437e+05,0.91783,0.2826,29.113,207.2,5.787e+05,1.2782e+12,0.16861,0.19753,114.97,63.641,48.946,308.08,43.091,0.00014676,3.3797e+05
3,5,3,0.693,97.9,1,4.0206,88.93,5292.5,74506,0.62768,0.19928,10.572,91.698,2.065e+05,5.2175e+11,0.095891,0.12959,90.332,45.633,30.519,215.06,21.105,9.8799e-05,1.5408e+05
3,5,4,0.895,72.5,1,1.7255,41.594,2247.5,28807,0.35996,0.11345,2.0127,26.988,38866,1.07e+11,0.038151,0.057082,65.14,27.693,14.455,118.68,5.4998,6.3217e-05,44217
3,5,5,1.08,49,1,1.1623,27.938,1526,18067,0.31025,0.090905,0.8503,14.476,17021,5.157e+10,0.026868,0.043173,57.973,23.623,10.858,111.04,2.8482,5.2745e-05,24347
3,5,6,1.25,57,1,0.74113,18.259,979.83,12122,0.24865,0.077042,0.33346,7.2819,6659.4,2.7324e+10,0.018732,0.032186,50.448,19.81,8.4034,88.136,1.3111,4.3939e-05,12140
3,5,7,1.46,54.1,1,0.57653,13.966,760.51,9051.6,0.224,0.07267,0.21219,5.1005,4373.2,1.7271e+10,0.016238,0.030109,46.873,18.409,7.5614,82.061,0.78369,3.8586e-05,9027.3
3,6,2,0.635,54.1,1,5.1784,131.36,6902.2,93816,0.76309,0.24787,16.059,175.7,3.0994e+05,7.8928e+11,0.12022,0.16099,111.56,57.578,41.222,265.2,34.092,0.00012234,2.1031e+05
3,6,3,0.702,27.9,1,3.4129,87.066,4484.7,61463,0.56438,0.17854,7.3859,86.487,1.4035e+05,3.5123e+11,0.077443,0.1052,92.694,43.33,27.371,195.98,18.483,9.1873e-05,1.1764e+05
3,6,4,0.829,31.5,1,2.0538,53.844,2685.2,35029,0.43058,0.12939,2.3686,41.51,44881,1.3689e+11,0.047203,0.063531,77.096,32.543,17.25,144.26,7.9751,7.4653e-05,50675
3,6,5,0.999,19.2,1,1.3467,36.733,1749.3,20491,0.35491,0.10613,0.93538,21.422,17601,6.117e+10,0.030191,0.045071,69.476,27.301,12.397,123.37,3.4417,6.3863e-05,26253
3,6,6,1.16,2.46,1,0.97643,26.384,1303.5,15084,0.2885,0.087263,0.49848,12.677,10305,4.2946e+10,0.021515,0.033654,59.758,22.874,9.6738,102.7,2.0374,5.1742e-05,16854
